-9.9002,-9.9002,-0.37539,-0.37539,-0.37537,-0.37537
-9.9001,-9.9001,-0.37537,-0.37537,-0.37539,-0.37539
-9.8985,-9.8985,-0.37548,-0.37548,-0.37562,-0.37562
-9.8947,-9.8946,-0.37588,-0.37588,-0.37619,-0.37619
-9.8879,-9.8877,-0.37666,-0.37666,-0.3772,-0.3772
-9.8776,-9.8773,-0.37792,-0.37792,-0.37872,-0.37872
-9.8636,-9.863,-0.37972,-0.37972,-0.38082,-0.38082
-9.8455,-9.8446,-0.38212,-0.38212,-0.38353,-0.38353
-9.8232,-9.8218,-0.38515,-0.38515,-0.38689,-0.38689
-9.7966,-9.7947,-0.38884,-0.38884,-0.39091,-0.39091
-9.7657,-9.7632,-0.39321,-0.39321,-0.39562,-0.39562
-9.7306,-9.7274,-0.39825,-0.39825,-0.401,-0.401
-9.6915,-9.6875,-0.40396,-0.40396,-0.40704,-0.40704
-9.6485,-9.6437,-0.41034,-0.41034,-0.41374,-0.41374
-9.6018,-9.5962,-0.41735,-0.41735,-0.42095,-0.42095
-9.5517,-9.5454,-0.42453,-0.42453,-0.42821,-0.42821
-9.4986,-9.4915,-0.43206,-0.43206,-0.43601,-0.43601
-9.4427,-9.435,-0.44013,-0.44013,-0.44433,-0.44433
-9.3843,-9.376,-0.4487,-0.4487,-0.45314,-0.45314
-9.3238,-9.3149,-0.45773,-0.45773,-0.4624,-0.4624
-9.2615,-9.2522,-0.4672,-0.4672,-0.47207,-0.47207
-9.1977,-9.1881,-0.477,-0.477,-0.48175,-0.48175
-9.1327,-9.1229,-0.4864,-0.4864,-0.4911,-0.4911
-9.0669,-9.0569,-0.49591,-0.49591,-0.50077,-0.50077
-9.0005,-8.9905,-0.50572,-0.50572,-0.51071,-0.51071
-8.9337,-8.9238,-0.51578,-0.51578,-0.52089,-0.52089
-8.8669,-8.857,-0.52607,-0.52607,-0.53127,-0.53127
-8.8001,-8.7905,-0.53641,-0.53641,-0.5413,-0.5413
-8.7338,-8.7244,-0.54603,-0.54603,-0.55078,-0.55078
-8.6679,-8.6589,-0.55559,-0.55559,-0.56041,-0.56041
-8.6026,-8.594,-0.56527,-0.56527,-0.57015,-0.57015
-8.5382,-8.53,-0.57507,-0.57507,-0.57999,-0.57999
-8.4746,-8.4669,-0.58494,-0.58494,-0.5899,-0.5899
-8.4121,-8.4048,-0.59477,-0.59477,-0.59935,-0.59935
-8.3505,-8.3438,-0.60369,-0.60369,-0.60803,-0.60803
-8.2901,-8.2839,-0.61239,-0.61239,-0.61676,-0.61676
-8.2309,-8.2252,-0.62115,-0.62115,-0.62554,-0.62554
-8.1727,-8.1677,-0.62993,-0.62993,-0.63433,-0.63433
-8.1158,-8.1113,-0.63874,-0.63874,-0.64315,-0.64315
-8.06,-8.056,-0.64755,-0.64755,-0.65196,-0.65196
-8.0054,-8.0019,-0.65609,-0.65609,-0.6599,-0.6599
-7.9519,-7.9489,-0.66365,-0.66365,-0.66741,-0.66741
-7.8994,-7.8969,-0.67119,-0.67119,-0.67496,-0.67496
-7.848,-7.846,-0.67875,-0.67875,-0.68254,-0.68254
-7.7976,-7.796,-0.68634,-0.68634,-0.69014,-0.69014
-7.7481,-7.7469,-0.69395,-0.69395,-0.69777,-0.69777
-7.6994,-7.6987,-0.7016,-0.7016,-0.70543,-0.70543
-7.6515,-7.6511,-0.70927,-0.70927,-0.71311,-0.71311
-7.6044,-7.6043,-0.71643,-0.71643,-0.71965,-0.71965
-7.5579,-7.5582,-0.72289,-0.72289,-0.72615,-0.72615
-7.512,-7.5125,-0.72943,-0.72943,-0.73272,-0.73272
-7.4667,-7.4674,-0.73605,-0.73605,-0.73938,-0.73938
-7.4217,-7.4226,-0.74275,-0.74275,-0.74613,-0.74613
-7.3772,-7.3783,-0.74954,-0.74954,-0.75297,-0.75297
-7.3329,-7.3342,-0.75643,-0.75643,-0.75991,-0.75991
